Date,RSI
2000-11-13,22.769230769230774
2000-11-14,36.666666666666664
2000-11-15,38.56749311294766
2000-11-16,35.84415584415585
2000-11-17,43.8692098092643
2000-11-20,33.90243902439025
2000-11-21,34.92462311557789
2000-11-22,35.27918781725887
2000-11-24,37.956204379562045
2000-11-27,40.102827763496144
2000-11-28,41.65554072096128
2000-11-29,45.57142857142857
2000-11-30,48.51351351351351
2000-12-01,52.33236151603498
2000-12-04,57.638888888888886
2000-12-05,57.04225352112676
2000-12-06,52.85326086956522
2000-12-07,52.00534759358289
2000-12-08,52.638522427440634
2000-12-11,66.71511627906978
2000-12-12,65.7593123209169
2000-12-13,63.39779005524862
2000-12-14,57.78097982708934
2000-12-15,62.50000000000001
2000-12-18,68.90012642225031
2000-12-19,64.97584541062801
2000-12-20,54.102564102564095
2000-12-21,56.04938271604939
2000-12-22,57.10843373493976
2000-12-26,48.80636604774536
2000-12-27,51.11111111111111
2000-12-28,56.547619047619044
2000-12-29,47.64705882352941
2001-01-02,37.39376770538244
2001-01-03,52.35849056603774
2001-01-04,58.48101265822785
2001-01-05,55.0
2001-01-08,52.70935960591133
2001-01-09,48.93617021276596
2001-01-10,54.54545454545455
2001-01-11,61.03151862464183
2001-01-12,56.44699140401146
2001-01-16,49.843260188087775
2001-01-17,55.65749235474006
2001-01-18,57.53012048192772
2001-01-19,58.28402366863905
2001-01-22,56.285714285714285
2001-01-23,63.09047237790232
2001-01-24,43.6734693877551
2001-01-25,41.17647058823529
2001-01-26,50.970873786407765
2001-01-29,51.96078431372549
2001-01-30,44.751381215469614
2001-01-31,33.888888888888886
2001-02-01,36.02150537634409
2001-02-02,32.367149758454104
2001-02-05,33.00492610837439
2001-02-06,25.274725274725284
2001-02-07,21.839080459770116
2001-02-08,15.204678362573091
2001-02-09,14.130434782608688
2001-02-12,13.848202396804254
2001-02-13,15.116279069767444
2001-02-14,31.100478468899524
2001-02-15,31.42857142857143
2001-02-16,27.896995708154506
2001-02-20,26.530612244897966
2001-02-21,28.50877192982456
2001-02-22,25.57077625570777
2001-02-23,27.450980392156865
2001-02-26,34.246575342465746
2001-02-27,30.290456431535276
2001-02-28,25.4416961130742
2001-03-01,35.25641025641026
2001-03-02,33.63914373088686
2001-03-05,35.0
2001-03-06,37.77089783281733
2001-03-07,33.0
2001-03-08,29.354838709677423
2001-03-09,29.93421052631578
2001-03-12,29.44983818770227
2001-03-13,35.5223880597015
2001-03-14,32.944606413994165
2001-03-15,32.944606413994165
2001-03-16,28.143712574850298
2001-03-19,34.93975903614458
2001-03-20,37.90849673202615
2001-03-21,30.65693430656934
2001-03-22,44.859813084112155
2001-03-23,45.87155963302752
2001-03-26,41.868253251312375
2001-03-27,41.7815886201176
2001-03-28,41.062272973995846
2001-03-29,42.28593017161964
2001-03-30,47.74610944486406
2001-04-02,42.2346366810176
2001-04-03,38.25136637334959
2001-04-04,44.36040135872799
2001-04-05,51.74705346356891
2001-04-06,41.579301487578576
2001-04-09,48.47346281741247
2001-04-10,50.98302161652975
2001-04-11,50.13636241077402
2001-04-12,49.748051761051435
2001-04-16,52.44821288451616
2001-04-17,48.98989509774777
2001-04-18,63.964841085180716
2001-04-19,75.14693470974188
2001-04-20,71.0180630466451
2001-04-23,56.861364546201024
2001-04-24,65.42509857594422
2001-04-25,65.4810010665424
2001-04-26,60.41130735662015
2001-04-27,66.3636323440177
2001-04-30,59.18189522879841
2001-05-01,55.00468049812669
2001-05-02,57.28241762383475
2001-05-03,52.69461566349471
2001-05-04,54.63494803178091
2001-05-07,52.67490390257732
2001-05-08,45.85687661336686
2001-05-09,30.21843550577516
2001-05-10,29.856102603509157
2001-05-11,39.967890391364946
2001-05-14,42.487892643638986
2001-05-15,39.0365412716256
2001-05-16,45.928335827799216
2001-05-17,41.65316270842517
2001-05-18,51.123604535494046
2001-05-21,64.63068801417508
2001-05-22,53.18818095794636
2001-05-23,52.941171260199965
2001-05-24,51.66930986697071
2001-05-25,47.37608762018944
2001-05-29,40.57969849054285
2001-05-30,35.29411894114189
2001-05-31,43.79977565322094
2001-06-01,49.77426652362266
2001-06-04,50.11209954482346
2001-06-05,54.36382879423632
2001-06-06,53.23276176570393
2001-06-07,56.484455207553516
2001-06-08,53.846152300114234
2001-06-11,38.751470388685846
2001-06-12,41.02243893807751
2001-06-13,41.59291864685756
2001-06-14,34.85785298511914
2001-06-15,39.8657687192216
2001-06-18,44.26229717892826
2001-06-19,64.94024146581665
2001-06-20,64.80000366210984
2001-06-21,63.93442836530162
2001-06-22,59.41644736792178
2001-06-25,57.08275138684057
2001-06-26,59.523813728723034
2001-06-27,54.65269377401842
2001-06-28,62.840238876826575
2001-06-29,67.98975453325028
2001-07-02,70.62350874007247
2001-07-03,77.05957406895271
2001-07-05,75.24752451875446
2001-07-06,68.55490472960636
2001-07-09,72.14362684217866
2001-07-10,54.831197466046866
2001-07-11,52.91261798823833
2001-07-12,59.24369638463359
2001-07-13,61.17137256264874
2001-07-16,54.75946909724432
2001-07-17,55.35353286255857
2001-07-18,53.620351373953646
2001-07-19,49.947200477260154
2001-07-20,50.3727353534303
2001-07-23,42.564098651592545
2001-07-24,41.9087060577713
2001-07-25,51.67512645140028
2001-07-26,56.465522202527566
2001-07-27,50.839863636295675
2001-07-30,56.75000113248852
2001-07-31,50.48899718444508
2001-08-01,40.08875380693902
2001-08-02,40.75186826960446
2001-08-03,44.28103852034599
2001-08-06,32.593850656570524
2001-08-07,35.63432145368418
2001-08-08,25.71912024457947
2001-08-09,24.836605381153348
2001-08-10,25.291188017915744
2001-08-13,30.49535999064632
2001-08-14,16.5765658950494
2001-08-15,12.962957611253998
2001-08-16,18.166383343822673
2001-08-17,17.569783835359146
2001-08-20,20.751341925729747
2001-08-21,15.25705003374236
2001-08-22,21.898933593449357
2001-08-23,20.87591570132092
2001-08-24,34.84646286723947
2001-08-27,34.66135564129479
2001-08-28,34.753664980106166
2001-08-29,33.20610798167296
2001-08-30,31.145583747749257
2001-08-31,28.41191207926809
2001-09-04,28.44720382104711
2001-09-05,30.452125298593884
2001-09-06,23.775385882042215
2001-09-07,26.986123135599627
2001-09-10,29.64762717010167
2001-09-17,30.499998390674392
2001-09-18,29.262081635990953
2001-09-19,31.03913064014465
2001-09-20,19.40063826983628
2001-09-21,18.552040690097613
2001-09-24,40.02677692348546
2001-09-25,42.23163773316523
2001-09-26,51.73010166528318
2001-09-27,48.51657911616882
2001-09-28,54.071660377698436
2001-10-01,54.159870636357354
2001-10-02,66.79999664306769
2001-10-03,71.91200832133038
2001-10-04,70.61946278274326
2001-10-05,78.43136088267039
2001-10-08,72.74367016100393
2001-10-09,72.48200883555023
2001-10-10,74.66886664350902
2001-10-11,84.1166882930701
2001-10-12,77.25223324030716
2001-10-15,73.44752780919819
2001-10-16,76.75780587887965
2001-10-17,62.98076680602435
2001-10-18,63.333333333333336
2001-10-19,64.89361532522537
2001-10-22,66.85795794665856
2001-10-23,61.30653354632588
2001-10-24,57.02746103763746
2001-10-25,48.0739604364859
2001-10-26,47.56097844638345
2001-10-29,47.70642121566026
2001-10-30,43.47107695959906
2001-10-31,37.01658128094391
2001-11-01,43.594015369545545
2001-11-02,50.086357748709666
2001-11-05,50.17241770532193
2001-11-06,66.3179904213623
2001-11-07,64.53743864136308
2001-11-08,60.36445989246728
2001-11-09,55.30864424284639
2001-11-12,54.86283500483972
2001-11-13,48.4581561648336
2001-11-14,61.465728022365134
2001-11-15,65.16291224018642
2001-11-16,64.19754394615529
2001-11-19,66.04216225560407
2001-11-20,61.061955118196636
2001-11-21,48.974940726609006
2001-11-23,49.549549743055515
2001-11-26,47.417835645994984
2001-11-27,40.740731746892
2001-11-28,32.86383872954384
2001-11-29,34.99998637607129
2001-11-30,34.26571918651747
2001-12-03,31.521731243237454
2001-12-04,40.57590962959227
2001-12-05,54.509017193471514
2001-12-06,60.29684581417358
2001-12-07,63.17829407219205
2001-12-10,55.159477457943936
2001-12-11,55.15946758849221
2001-12-12,60.493834670505436
2001-12-13,52.620970532996374
2001-12-14,48.202958850461435
2001-12-17,53.99567901094707
2001-12-18,60.13072194182213
2001-12-19,57.84946673204975
2001-12-20,54.67479615700345
2001-12-21,57.23404462545766
2001-12-24,55.81896467561818
2001-12-26,30.722899353196382
2001-12-27,16.955034771147965
2001-12-28,18.644095741086957
2001-12-31,20.295230611304802
2002-01-02,28.015567523278733
2002-01-03,52.45477380309617
2002-01-04,60.833325606808174
2002-01-07,62.994347999439654
2002-01-08,63.407818475863664
2002-01-09,69.5348753137422
2002-01-10,71.02138768024675
2002-01-11,71.19049013877782
2002-01-14,73.8717359575925
2002-01-15,77.7777822207063
2002-01-16,75.25355558143394
2002-01-17,79.52468989007112
2002-01-18,69.7068443877555
2002-01-22,66.56298851733968
2002-01-23,69.58982549238343
2002-01-24,65.65495896380348
2002-01-25,59.30931896310639
2002-01-28,60.32211310891022
2002-01-29,55.38020433545823
2002-01-30,49.099846475523805
2002-01-31,54.24739146513714
2002-02-01,50.83798160899821
2002-02-04,48.15322407257425
2002-02-05,41.59544333712222
2002-02-06,46.05263781643104
2002-02-07,39.715195412705604
2002-02-08,47.43151344844051
2002-02-11,53.747721947636485
2002-02-12,44.09938194795189
2002-02-13,37.12984831579789
2002-02-14,45.40941747756616
2002-02-15,34.8387100743702
2002-02-19,32.727271676391894
2002-02-20,39.999993126670645
2002-02-21,30.620154465672528
2002-02-22,40.176604531154204
2002-02-25,52.15685585195087
2002-02-26,57.22891762380386
2002-02-27,53.36048812588035
2002-02-28,56.94445337988678
2002-03-01,48.24398762091921
2002-03-04,32.275129004643986
2002-03-05,34.61030371441673
2002-03-06,37.30768943914537
2002-03-07,35.01292511810034
2002-03-08,40.92827230601484
2002-03-11,47.83904711050268
2002-03-12,41.15702250055841
2002-03-13,39.21260159445301
2002-03-14,34.29878285904772
2002-03-15,21.493910151105013
2002-03-18,19.15227796383823
2002-03-19,22.274144482229943
2002-03-20,18.322981872343618
2002-03-21,27.881619012165743
2002-03-22,40.681820841860414
2002-03-25,35.384613772317024
2002-03-26,33.93257670865263
2002-03-27,34.39635109738843
2002-03-28,33.944953727095964
2002-04-01,29.756091887717602
2002-04-02,28.045971064414914
2002-04-03,31.688298563023153
2002-04-04,33.33333333333333
2002-04-05,41.92439096729158
2002-04-08,45.8333282389175
2002-04-09,37.30885316125585
2002-04-10,35.5685097149708
2002-04-11,17.78424991276519
2002-04-12,31.891893563782247
2002-04-15,32.9608943012113
2002-04-16,42.16868217424795
2002-04-17,40.22988581345526
2002-04-18,36.658933279343444
2002-04-19,40.00000838394441
2002-04-22,38.396636951881526
2002-04-23,36.40001121520354
2002-04-24,33.95523178096249
2002-04-25,34.535113017573835
2002-04-26,29.65010359566621
2002-04-29,35.56798469007198
2002-04-30,35.83490459863937
2002-05-01,35.96987899658437
2002-05-02,23.758875381702083
2002-05-03,24.14415494950768
2002-05-06,11.600013122553591
2002-05-07,12.842115534307467
2002-05-08,27.35507434167107
2002-05-09,20.81217553287965
2002-05-10,20.918362547452602
2002-05-13,28.026532711510143
2002-05-14,35.304349037560016
2002-05-15,39.31483847661607
2002-05-16,45.528452763105236
2002-05-17,42.58943624181355
2002-05-20,42.15851132846386
2002-05-21,44.64285987980634
2002-05-22,52.6315800040717
2002-05-23,59.03846115050216
2002-05-24,55.7168821723569
2002-05-28,56.193895624823966
2002-05-29,42.80229936310629
2002-05-30,49.342110766821484
2002-05-31,49.019605806154296
2002-06-03,37.84354593591931
2002-06-04,39.87729385341044
2002-06-05,45.046730054831826
2002-06-06,36.928695301661925
2002-06-07,39.39928447453293
2002-06-10,41.06814208173326
2002-06-11,42.23484054850735
2002-06-12,45.05494457509435
2002-06-13,38.65030884229775
2002-06-14,47.00853925806981
2002-06-17,52.49042352089597
2002-06-18,55.918365877303394
2002-06-19,53.75494223861687
2002-06-20,55.51020412135254
2002-06-21,58.620686820230844
2002-06-24,58.531312600973884
2002-06-25,50.51546341073744
2002-06-26,63.2812554327148
2002-06-27,65.94203549557082
2002-06-28,66.10168982732264
2002-07-01,60.80178296712457
2002-07-02,54.58515374771108
2002-07-03,61.834862449536196
2002-07-05,62.65709088568098
2002-07-08,50.98039782337811
2002-07-09,53.83211913833748
2002-07-10,51.57342135594187
2002-07-11,58.247424792030955
2002-07-12,63.5888566289932
2002-07-15,63.46154198844153
2002-07-16,61.13989978674913
2002-07-17,61.20690151287321
2002-07-18,53.23993000596088
2002-07-19,52.14408306228036
2002-07-22,51.96580856605166
2002-07-23,51.006710765050265
2002-07-24,48.6818924995747
2002-07-25,41.41593180263761
2002-07-26,50.188674627990416
2002-07-29,51.38122090348973
2002-07-30,58.34897293908346
2002-07-31,55.86481407327861
2002-08-01,49.90215037749462
2002-08-02,42.44898133951158
2002-08-05,40.466929390984255
2002-08-06,38.554210176473845
2002-08-07,44.42105432230383
2002-08-08,52.95315709971842
2002-08-09,56.277068519465395
2002-08-12,60.889923413466555
2002-08-13,46.403718046927864
2002-08-14,60.65573706418014
2002-08-15,58.531316871775296
2002-08-16,58.97436001936693
2002-08-19,60.81632954932277
2002-08-20,57.60649040135564
2002-08-21,61.873639611682115
2002-08-22,68.69747903368734
2002-08-23,68.69747903368734
2002-08-26,63.304719009881374
2002-08-27,56.441710014322666
2002-08-28,48.92240954069065
2002-08-29,51.67037445631003
2002-08-30,48.53557086400521
2002-09-03,49.678803655166824
2002-09-04,44.705883408912975
2002-09-05,39.270385914761974
2002-09-06,42.244895019912335
2002-09-09,37.25054593105589
2002-09-10,38.850570176736696
2002-09-11,38.99082438370433
2002-09-12,29.88235700666607
2002-09-13,37.07316982398667
2002-09-16,35.10392955585877
2002-09-17,36.538465506225585
2002-09-18,32.829375963458006
2002-09-19,30.688934990881364
2002-09-20,32.37885397778737
2002-09-23,33.71559404763012
2002-09-24,30.86124521993709
2002-09-25,43.822848253331415
2002-09-26,33.578433033962256
2002-09-27,32.92079453327567
2002-09-30,28.884028929511047
2002-10-01,37.97709652749695
2002-10-02,38.64078227239353
2002-10-03,35.77235630526273
2002-10-04,38.2608665004785
2002-10-07,36.28865626656641
2002-10-08,47.22838034322139
2002-10-09,49.53488397881955
2002-10-10,55.62771188294987
2002-10-11,64.65697110792493
2002-10-14,63.440864074298844
2002-10-15,62.22222104484602
2002-10-16,61.26914914263176
2002-10-17,64.67066626260811
2002-10-18,66.80412360998253
2002-10-21,62.73148679602494
2002-10-22,68.20276345801416
2002-10-23,68.5649201248944
2002-10-24,69.03669283291978
2002-10-25,80.04694494099422
2002-10-28,74.5097929218698
2002-10-29,72.55369537286035
2002-10-30,69.73683616131146
2002-10-31,66.56975599802834
2002-11-01,63.33333429664067
2002-11-04,59.25926163779582
2002-11-05,65.9176096850446
2002-11-06,60.606058103962916
2002-11-07,66.98565335613634
2002-11-08,48.262544139685765
2002-11-11,35.21125578165412
2002-11-12,42.85713862611002
2002-11-13,46.296297386459706
2002-11-14,51.26050711997124
2002-11-15,58.556161391406874
2002-11-18,53.5452341551804
2002-11-19,54.32692208498115
2002-11-20,56.32184487634345
2002-11-21,63.27345677931322
2002-11-22,63.34661891961208
2002-11-25,66.47727436927434
2002-11-26,61.824960059330266
2002-11-27,66.12903694429019
2002-11-29,75.59055073764283
2002-12-02,79.50310595797791
2002-12-03,69.04277298253649
2002-12-04,63.992178748846165
2002-12-05,53.58649033479007
2002-12-06,55.734404160706994
2002-12-09,52.66159478662803
2002-12-10,53.10734422689334
2002-12-11,55.05415544650464
2002-12-12,49.390239529303486
2002-12-13,41.6216177205428
2002-12-16,44.804091409116374
2002-12-17,44.804091409116374
2002-12-18,38.37012049488084
2002-12-19,40.589202097771114
2002-12-20,40.52287836322083
2002-12-23,47.377331862104214
2002-12-24,49.46996121108492
2002-12-26,51.2820539692138
2002-12-27,45.01018741344583
2002-12-30,54.75637722475994
2002-12-31,51.16822856806716
2003-01-02,48.89975367689235
2003-01-03,51.843326731594146
2003-01-06,66.4160423765942
2003-01-07,67.0761608583913
2003-01-08,62.61467333043002
2003-01-09,74.48559961491964
2003-01-10,72.74725320790942
2003-01-13,74.71784792441213
2003-01-14,73.8927811473799
2003-01-15,66.0416783806439
2003-01-16,63.400011749276544
2003-01-17,55.711774985024455
2003-01-21,55.55555929325802
2003-01-22,57.34767012838034
2003-01-23,60.39933734691222
2003-01-24,51.65354425313379
2003-01-27,49.75450291307809
2003-01-28,43.357937669796314
2003-01-29,48.97959739751939
2003-01-30,35.280366959721064
2003-01-31,38.44444241935781
2003-02-03,39.49771401174282
2003-02-04,34.59821471336235
2003-02-05,37.712903168171316
2003-02-06,41.489355496119984
2003-02-07,48.447213063093876
2003-02-10,52.57143433240309
2003-02-11,54.016622474445604
2003-02-12,34.90564764584707
2003-02-13,45.45453174739294
2003-02-14,45.45453174739294
2003-02-18,57.00934690502795
2003-02-19,54.60121766135534
2003-02-20,59.333349227920436
2003-02-21,56.42858845848618
2003-02-24,47.16416984178678
2003-02-25,53.29153904910529
2003-02-26,53.12499906867681
2003-02-27,55.357154007675945
2003-02-28,59.567902960659445
2003-03-03,49.03225111787571
2003-03-04,45.33333630032104
2003-03-05,44.590163831908136
2003-03-06,43.70860634370365
2003-03-07,39.18919615540257
2003-03-10,17.322824889557708
2003-03-11,17.460310852592897
2003-03-12,26.85510783768929
2003-03-13,43.28765884888594
2003-03-14,51.92307633525952
2003-03-17,56.0117439017262
2003-03-18,58.054707281404944
2003-03-19,42.857142857142854
2003-03-20,44.497606345539985
2003-03-21,45.81281621303307
2003-03-24,43.05555064982313
2003-03-25,51.573851220807
2003-03-26,53.28638240152695
2003-03-27,53.537727043101135
2003-03-28,54.04762196703101
2003-03-31,51.945081439878344
2003-04-01,47.10145161230876
2003-04-02,44.41624838522831
2003-04-03,46.05911654042617
2003-04-04,37.43588677681201
2003-04-07,43.478258866467804
2003-04-08,52.785918504727675
2003-04-09,45.35211275172977
2003-04-10,50.27777093428044
2003-04-11,53.86905251852428
2003-04-14,55.20230998786959
2003-04-15,51.453494496964325
2003-04-16,53.23529931500913
2003-04-17,62.64044597675285
2003-04-21,64.26512920777957
2003-04-22,68.66485303927243
2003-04-23,58.70967841173204
2003-04-24,56.902355929318915
2003-04-25,57.094598077701285
2003-04-28,54.64286249511241
2003-04-29,59.84849579516227
2003-04-30,64.48979782492174
2003-05-01,62.00873798901317
2003-05-02,68.27309098513417
2003-05-05,59.37500266092192
2003-05-06,67.75510108753913
2003-05-07,61.59695114323064
2003-05-08,52.17392205741618
2003-05-09,61.78862072280786
2003-05-12,57.46606471524395
2003-05-13,59.905667167495885
2003-05-14,61.363642274843876
2003-05-15,73.93162967916999
2003-05-16,61.75299894677809
2003-05-19,52.63157366385137
2003-05-20,55.14705701888943
2003-05-21,53.28467966263571
2003-05-22,51.87970787427265
2003-05-23,50.36497214155044
2003-05-27,54.05405405405405
2003-05-28,65.97017075337766
2003-05-29,59.89159639454115
2003-05-30,58.309863089948436
2003-06-02,54.56989536755178
2003-06-03,57.69231333535154
2003-06-04,62.06896929716386
2003-06-05,55.36992666266533
2003-06-06,56.44768585454911
2003-06-09,58.73417232533575
2003-06-10,60.487811345559905
2003-06-11,63.63636161543947
2003-06-12,62.40963362595428
2003-06-13,66.82925649231176
2003-06-16,63.440855804490674
2003-06-17,51.319650390251375
2003-06-18,59.67213606840942
2003-06-19,55.59322121567337
2003-06-20,52.06349475463766
2003-06-23,45.954690259368704
2003-06-24,32.45282190471461
2003-06-25,31.851852636769323
2003-06-26,38.910510457021566
2003-06-27,41.15227435686816
2003-06-30,31.22675196088302
2003-07-01,32.97099446177491
2003-07-02,34.39715412635108
2003-07-03,27.891159110578272
2003-07-07,32.911382472541106
2003-07-08,39.73508051604542
2003-07-09,37.541521291979116
2003-07-10,37.66666264003921
2003-07-11,48.40989018247206
2003-07-14,47.73518804842543
2003-07-15,49.63768979778285
2003-07-16,50.553500990097625
2003-07-17,42.560541872278804
2003-07-18,43.772229794304835
2003-07-21,44.24458815130775
2003-07-22,45.42252835335939
2003-07-23,43.63637183323664
2003-07-24,41.37930921085084
2003-07-25,41.9795347371765
2003-07-28,35.78596619145628
2003-07-29,37.37374256327001
2003-07-30,37.75510369581048
2003-07-31,34.87544544374681
2003-08-01,35.25179559958464
2003-08-04,36.29893093500764
2003-08-05,36.298943254350334
2003-08-06,38.059700695861665
2003-08-07,37.362647343528444
2003-08-08,41.803288299591244
2003-08-11,42.04083126120081
2003-08-12,51.034473686806734
2003-08-13,54.01458634547099
2003-08-14,50.39369103129366
2003-08-15,54.23728471102249
2003-08-18,55.371905386052866
2003-08-19,55.60164760044147
2003-08-20,52.78970097614464
2003-08-21,57.72727351543305
2003-08-22,59.5652242418915
2003-08-25,66.9767214918117
2003-08-26,74.38422256777898
2003-08-27,76.76764368441687
2003-08-28,83.63634866132406
2003-08-29,80.74863910226138
2003-09-02,81.53844649035935
2003-09-03,95.1456157861697
2003-09-04,92.55317745839852
2003-09-05,70.16127853811042
2003-09-08,73.38127546704301
2003-09-09,71.08014087797189
2003-09-10,60.89553165074789
2003-09-11,61.91860497352444
2003-09-12,53.3512085592452
2003-09-15,51.06382924758107
2003-09-16,51.193636434926255
2003-09-17,47.88029741332976
2003-09-18,44.562320126664225
2003-09-19,41.01265297125237
2003-09-22,29.943485321485497
2003-09-23,23.219779048491873
2003-09-24,20.718201842490245
2003-09-25,24.834409376337163
2003-09-26,12.6353392881243
2003-09-29,20.138872332027333
